Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs
440813704687648768,That moment when you realize that you know the chapters you hate so well 😐 #boards #business #1staprilcomesooon,Shanice fernandes,ShaniceFern,2014-03-04T11:39:11.000Z,Tue Mar 04 11:39:11 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,0,,
440133622951993344,Business why are you so boring? 😴 #1staprilcomesooon,Shanice fernandes,ShaniceFern,2014-03-02T14:36:47.000Z,Sun Mar 02 14:36:47 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,
439694511502282752,One down!  4more to goooo 😁,Shanice fernandes,ShaniceFern,2014-03-01T09:31:55.000Z,Sat Mar 01 09:31:55 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
439450127187468288,Finally! Boards from tomorrow .. 😐#tensed #lastschoolexams #letsdoit 📚📖,Shanice fernandes,ShaniceFern,2014-02-28T17:20:49.000Z,Fri Feb 28 17:20:49 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,0,,
438222981580722176,So fed up of studying :'(  #boards #1staprilcomesooooon,Shanice fernandes,ShaniceFern,2014-02-25T08:04:35.000Z,Tue Feb 25 08:04:35 +0000 2014,0,0,en,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Tweet,,2,0,,
435841549398581249,I dont wanna study anymore 😭😪 1st april why are you so far away? 😭,Shanice fernandes,ShaniceFern,2014-02-18T18:21:37.000Z,Tue Feb 18 18:21:37 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
435388015356420097,@giosafernandes yeah hope so.. Thank you! ☺️,Shanice fernandes,ShaniceFern,2014-02-17T12:19:26.000Z,Mon Feb 17 12:19:26 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,
434914115048312832,And its back to preparing for the boards 😩😫😭😪😥😰 #finals #scary #13moredaystillboards,Shanice fernandes,ShaniceFern,2014-02-16T04:56:20.000Z,Sun Feb 16 04:56:20 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,0,,
434741692848029697,Farewell's over 😔 #amazingday #funnnn #willmissschool,Shanice fernandes,ShaniceFern,2014-02-15T17:31:11.000Z,Sat Feb 15 17:31:11 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,0,,
434541876352679937,Farewell today ☺️☺️😁 #excited #sariday  #almostdonewithschool,Shanice fernandes,ShaniceFern,2014-02-15T04:17:11.000Z,Sat Feb 15 04:17:11 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,0,,
429656790364852224,@LazyAloo_ anytime freaky partner ;) &lt;3,Shanice fernandes,ShaniceFern,2014-02-01T16:45:36.000Z,Sat Feb 01 16:45:36 +0000 2014,0,0,en,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Reply,,0,0,,
429655811099729920,@LazyAloo_ she's right! Its our school farewell we'll never get one again :( so yeah comeee it'll be fun you never know what happens! :D,Shanice fernandes,ShaniceFern,2014-02-01T16:41:42.000Z,Sat Feb 01 16:41:42 +0000 2014,0,0,en,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Reply,,0,0,,
429649866525253633,@LazyAloo_ which people? :/ chill man its our farewell just come and enjoy yourself :),Shanice fernandes,ShaniceFern,2014-02-01T16:18:05.000Z,Sat Feb 01 16:18:05 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,
429648693768093696,@LazyAloo_ what happened? 😕,Shanice fernandes,ShaniceFern,2014-02-01T16:13:25.000Z,Sat Feb 01 16:13:25 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,
429563731040038912,Boards in a month 😣😖,Shanice fernandes,ShaniceFern,2014-02-01T10:35:49.000Z,Sat Feb 01 10:35:49 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
429523768533209088,Happy birthday @Harry_Styles! ☺️🎉🎊🎁🎈🎂,Shanice fernandes,ShaniceFern,2014-02-01T07:57:01.000Z,Sat Feb 01 07:57:01 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,
429288932833259521,RT @LiamPayne : Our Midnightttt Memories video is live now! What do you think???  http://t.co/GxRQTZzyoI,Shanice fernandes,ShaniceFern,2014-01-31T16:23:52.000Z,Fri Jan 31 16:23:52 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://vevo.ly/tsVUQ1 ,0,0,,
426392750544916481,Finally done with the preboards :D,Shanice fernandes,ShaniceFern,2014-01-23T16:35:28.000Z,Thu Jan 23 16:35:28 +0000 2014,1,0,en,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Tweet,,0,0,,
424934403089784832,Accounts 😪😓,Shanice fernandes,ShaniceFern,2014-01-19T16:00:31.000Z,Sun Jan 19 16:00:31 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
422369676014800896,Happy Birthday @zaynmalik! ☺️🎊🎉🎁,Shanice fernandes,ShaniceFern,2014-01-12T14:09:12.000Z,Sun Jan 12 14:09:12 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,
418668422848061440,Finally done with the 1st preboards 😁😁🎊🎉,Shanice fernandes,ShaniceFern,2014-01-02T09:01:45.000Z,Thu Jan 02 09:01:45 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
418266392278740992,Happy New Year!😁☺️🎉🎊,Shanice fernandes,ShaniceFern,2014-01-01T06:24:13.000Z,Wed Jan 01 06:24:13 +0000 2014,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
415780532900102144,Merry Chirstmas!! ☺️🎄🎅😁,Shanice fernandes,ShaniceFern,2013-12-25T09:46:18.000Z,Wed Dec 25 09:46:18 +0000 2013,0,0,et,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
415534055497957376,Christmas Eve ☺️🎄🎅🎁 anddd happy birthday @Louis_Tomlinson! 🎉🎊🎉🎊🎁☺️,Shanice fernandes,ShaniceFern,2013-12-24T17:26:53.000Z,Tue Dec 24 17:26:53 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,
414663658476953600,Business 😭 #somuchtostudy #toomanychapters,Shanice fernandes,ShaniceFern,2013-12-22T07:48:14.000Z,Sun Dec 22 07:48:14 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,,
412914105960247296,@Vishaka_Rocks it's so annoying 😭😪,Shanice fernandes,ShaniceFern,2013-12-17T11:56:09.000Z,Tue Dec 17 11:56:09 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,
412897789686054912,As if ruining christmas wasn't enough. New years also ruined 😡 #preboards #dps #schoolwithadifference #hatethis 😡,Shanice fernandes,ShaniceFern,2013-12-17T10:51:18.000Z,Tue Dec 17 10:51:18 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,4,0,,
412650775563628544,Those days when u just want to stay in bed &amp;watch a movie &amp;keep yourself warm but instead have to study cause your exams are near #hatethis😭,Shanice fernandes,ShaniceFern,2013-12-16T18:29:46.000Z,Mon Dec 16 18:29:46 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,
407113281766051840,December 😁#besttimeoftheyear,Shanice fernandes,ShaniceFern,2013-12-01T11:45:44.000Z,Sun Dec 01 11:45:44 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,
401953858261614592,And it's rainingggg ☺️😁😁❤️☁️☔️,Shanice fernandes,ShaniceFern,2013-11-17T06:04:02.000Z,Sun Nov 17 06:04:02 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
397032994587680768,RT @onedirection : Ready?! We present: The official video for 'Story of My Life'... 1DHQ x http://t.co/3X35c9x9Zg #StoryOfMyLifeVideo,Shanice fernandes,ShaniceFern,2013-11-03T16:10:17.000Z,Sun Nov 03 16:10:17 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://smarturl.it/StoryOfMyLifeVideo ,1,0,,
395932434547474433,And finally Our last rendezvous comes to an end :') go lilyyyyyy! ☺️☺️☺️,Shanice fernandes,ShaniceFern,2013-10-31T15:17:03.000Z,Thu Oct 31 15:17:03 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
390428463452020736,@TheCrazyWhiskey hahaha 😁 yeah I already have you on whatsapp 😋,Shanice fernandes,ShaniceFern,2013-10-16T10:46:14.000Z,Wed Oct 16 10:46:14 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,
390426979381415937,@TheCrazyWhiskey haha it's fine 😋I'll write in my rough no issues 😊,Shanice fernandes,ShaniceFern,2013-10-16T10:40:20.000Z,Wed Oct 16 10:40:20 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,
390426852764176385,@TheCrazyWhiskey NOOOOO 😭😭😭😭,Shanice fernandes,ShaniceFern,2013-10-16T10:39:50.000Z,Wed Oct 16 10:39:50 +0000 2013,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,
385428870046167040,Traffic 😡😡😡,Shanice fernandes,ShaniceFern,2013-10-02T15:39:38.000Z,Wed Oct 02 15:39:38 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
381534880158334976,Finally legal 😁😎,Shanice fernandes,ShaniceFern,2013-09-21T21:46:18.000Z,Sat Sep 21 21:46:18 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
378603932810899456,School tomorrow 😑😭😭seriously why did school even start?!? I wish summer didn't end 😞 #soannoying #imisshavingweekends,Shanice fernandes,ShaniceFern,2013-09-13T19:39:46.000Z,Fri Sep 13 19:39:46 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,,
378550234042736643,Bath and body works 😘😍☺,Shanice fernandes,ShaniceFern,2013-09-13T16:06:23.000Z,Fri Sep 13 16:06:23 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
378448303307771905,Happy birthday @NiallOfficial!! ☺🎉🎊🎁🎂,Shanice fernandes,ShaniceFern,2013-09-13T09:21:21.000Z,Fri Sep 13 09:21:21 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,
376421930900803584,Back to school tomorrow 📝📚📖😔,Shanice fernandes,ShaniceFern,2013-09-07T19:09:16.000Z,Sat Sep 07 19:09:16 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
376064657334611969,Tim Hortons after so long ❤,Shanice fernandes,ShaniceFern,2013-09-06T19:29:35.000Z,Fri Sep 06 19:29:35 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
376013412687282176,Ikea 😁😁😍,Shanice fernandes,ShaniceFern,2013-09-06T16:05:58.000Z,Fri Sep 06 16:05:58 +0000 2013,0,0,eu,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
374535364347965440,RT @UberFacts : Bubble wrap was originally supposed to be used as wallpaper.,Shanice fernandes,ShaniceFern,2013-09-02T14:12:44.000Z,Mon Sep 02 14:12:44 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,
374099547695636480,@Vishaka_Rocks in qatar?!?! What?!? When???,Shanice fernandes,ShaniceFern,2013-09-01T09:20:57.000Z,Sun Sep 01 09:20:57 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,
374074388133715968,September 😁❤,Shanice fernandes,ShaniceFern,2013-09-01T07:40:58.000Z,Sun Sep 01 07:40:58 +0000 2013,0,0,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
373840092752007168,@TheCrazyWhiskey I'll call her tomorrow or I'll tell on wed,Shanice fernandes,ShaniceFern,2013-08-31T16:09:58.000Z,Sat Aug 31 16:09:58 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,
373835505936646144,@TheCrazyWhiskey I know Kamalika told me but I couldn't do anything .. I was shifting and none of my parents could drop me ..,Shanice fernandes,ShaniceFern,2013-08-31T15:51:44.000Z,Sat Aug 31 15:51:44 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,
373708503921467393,SO HOT 😡😡😭,Shanice fernandes,ShaniceFern,2013-08-31T07:27:05.000Z,Sat Aug 31 07:27:05 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
373685878000214016,Finally!! #movingday,Shanice fernandes,ShaniceFern,2013-08-31T05:57:10.000Z,Sat Aug 31 05:57:10 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,
373532224706342912,RT @FactsOfSchool : 2014 is in 4 months.. Let that sink in. 😳,Shanice fernandes,ShaniceFern,2013-08-30T19:46:36.000Z,Fri Aug 30 19:46:36 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,
373410842421002240,@TheCrazyWhiskey okay give it fasttttt 😋,Shanice fernandes,ShaniceFern,2013-08-30T11:44:17.000Z,Fri Aug 30 11:44:17 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,
373399003788238848,@TheCrazyWhiskey btw I'm still waiting for my a walk to remember cd 😋did you see the movie yet?!?!,Shanice fernandes,ShaniceFern,2013-08-30T10:57:14.000Z,Fri Aug 30 10:57:14 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
373392352205103104,@TheCrazyWhiskey yeah lets see 😜,Shanice fernandes,ShaniceFern,2013-08-30T10:30:48.000Z,Fri Aug 30 10:30:48 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,
373389966526935040,@TheCrazyWhiskey nope 😜didnt get time 😒,Shanice fernandes,ShaniceFern,2013-08-30T10:21:19.000Z,Fri Aug 30 10:21:19 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,
373380340557307904,@TheCrazyWhiskey hahah she'll still give the test 😜,Shanice fernandes,ShaniceFern,2013-08-30T09:43:04.000Z,Fri Aug 30 09:43:04 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,
373369147427942400,@TheCrazyWhiskey hahaha 😂let's see 😋I may come 😒,Shanice fernandes,ShaniceFern,2013-08-30T08:58:36.000Z,Fri Aug 30 08:58:36 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,
373184006634082305,And we danced all night to the best song ever... 🎶,Shanice fernandes,ShaniceFern,2013-08-29T20:42:55.000Z,Thu Aug 29 20:42:55 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
372984105228853248,RT @LiamPayne : Good morning everyone :) can't quite believe my life there's no bigger birthday present than what you've done for me in 3 years thank you xx,Shanice fernandes,ShaniceFern,2013-08-29T07:28:35.000Z,Thu Aug 29 07:28:35 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,
372971506298789888,Happy Birthday @Real_Liam_Payne! 😁🎊🎉🎊🎉🎁,Shanice fernandes,ShaniceFern,2013-08-29T06:38:31.000Z,Thu Aug 29 06:38:31 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,
371664695570075649,I #voteonedirection for the 2013 MTV #VMA Best Song of the Summer! See who's in the lead and vote: http://t.co/I1xcE4kN1M #windowsphone,Shanice fernandes,ShaniceFern,2013-08-25T16:05:43.000Z,Sun Aug 25 16:05:43 +0000 2013,0,0,en,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",Tweet,http://on.mtv.com/17JXpec ,3,0,,
371577127302627328,Lunch at red lobster with dad 😁,Shanice fernandes,ShaniceFern,2013-08-25T10:17:45.000Z,Sun Aug 25 10:17:45 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
369839899043590146,I #voteonedirection for the 2013 MTV #VMA Best Song of the Summer! See who's in the lead and vote: http://t.co/I1xcE4kN1M #windowsphone,Shanice fernandes,ShaniceFern,2013-08-20T15:14:37.000Z,Tue Aug 20 15:14:37 +0000 2013,0,0,en,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",Tweet,http://on.mtv.com/17JXpec ,3,0,,
369542160669872128,@1DThisIsUs what was your most embarrassing moment while filming the movie ? #1DMovieChat,Shanice fernandes,ShaniceFern,2013-08-19T19:31:31.000Z,Mon Aug 19 19:31:31 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,
369427075817828352,RT @NiallOfficial : Can't believe it's #TwoYearsOfWhatMakesYouBeautiful  and this week we premiere our movie This Is Us  thank you!,Shanice fernandes,ShaniceFern,2013-08-19T11:54:13.000Z,Mon Aug 19 11:54:13 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,,
369424869655461888,I wish i could go back to being a kid 😔why did i even want to grow up ?!?😔,Shanice fernandes,ShaniceFern,2013-08-19T11:45:27.000Z,Mon Aug 19 11:45:27 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
369134991025766400,@Vishaka_Rocks i'll see 😜haha okay 😊,Shanice fernandes,ShaniceFern,2013-08-18T16:33:34.000Z,Sun Aug 18 16:33:34 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,
369134427449741312,@Vishaka_Rocks no way 😒i dont want to start studying yet ..,Shanice fernandes,ShaniceFern,2013-08-18T16:31:20.000Z,Sun Aug 18 16:31:20 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,
369133402793844736,@Vishaka_Rocks apartment 😜,Shanice fernandes,ShaniceFern,2013-08-18T16:27:16.000Z,Sun Aug 18 16:27:16 +0000 2013,0,0,et,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,
369131730734559232,@Vishaka_Rocks shifting houses 😋,Shanice fernandes,ShaniceFern,2013-08-18T16:20:37.000Z,Sun Aug 18 16:20:37 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,
369130825230458882,Packing is such a pain 😞,Shanice fernandes,ShaniceFern,2013-08-18T16:17:01.000Z,Sun Aug 18 16:17:01 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
367372929795121152,RT @TheEllenShow : What's a frog's favorite soda? Croak-a-Cola. #ClassicJokeTuesday,Shanice fernandes,ShaniceFern,2013-08-13T19:51:46.000Z,Tue Aug 13 19:51:46 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,,
367205489945608193,RT @UberFacts : Lack of sleep can cause you to gain weight.,Shanice fernandes,ShaniceFern,2013-08-13T08:46:25.000Z,Tue Aug 13 08:46:25 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,
365743202193899520,Oreo cheesecake 😘😍😁,Shanice fernandes,ShaniceFern,2013-08-09T07:55:49.000Z,Fri Aug 09 07:55:49 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
364322445190508544,@Vishaka_Rocks yeah :D early birthday gift from parents 😁,Shanice fernandes,ShaniceFern,2013-08-05T09:50:14.000Z,Mon Aug 05 09:50:14 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,
363591493706985472,iPhone :D &lt;3,Shanice fernandes,ShaniceFern,2013-08-03T09:25:41.000Z,Sat Aug 03 09:25:41 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
362849973958094848,I think i sprained my ankle again -.- #soannoying #whyalwaysme,Shanice fernandes,ShaniceFern,2013-08-01T08:19:09.000Z,Thu Aug 01 08:19:09 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,,
361132855662870529,Red velvet cake ♥♥,Shanice fernandes,ShaniceFern,2013-07-27T14:35:56.000Z,Sat Jul 27 14:35:56 +0000 2013,0,0,en,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Tweet,,0,0,,
358683770339074048,summer'12 I miss you :'( &lt;/3,Shanice fernandes,ShaniceFern,2013-07-20T20:24:09.000Z,Sat Jul 20 20:24:09 +0000 2013,0,0,en,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Tweet,,0,0,,
355275424441442305,One tree hill ♥,Shanice fernandes,ShaniceFern,2013-07-11T10:40:36.000Z,Thu Jul 11 10:40:36 +0000 2013,0,0,en,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Tweet,,0,0,,
349887581351190528,Summer :D ♥ ☀,Shanice fernandes,ShaniceFern,2013-06-26T13:51:14.000Z,Wed Jun 26 13:51:14 +0000 2013,0,0,en,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Tweet,,0,0,,
349572612894113792,Forever 21 ♥ :D #sohappy :D,Shanice fernandes,ShaniceFern,2013-06-25T16:59:40.000Z,Tue Jun 25 16:59:40 +0000 2013,0,0,en,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Tweet,,1,0,,
346900241955561473,Exams are finally over :D ♥,Shanice fernandes,ShaniceFern,2013-06-18T08:00:37.000Z,Tue Jun 18 08:00:37 +0000 2013,0,0,en,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Tweet,,0,0,,
346698580230283266,Last exam tomorrow :D :D,Shanice fernandes,ShaniceFern,2013-06-17T18:39:17.000Z,Mon Jun 17 18:39:17 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
345894981619286017,Such a good sleep after so long ♥,Shanice fernandes,ShaniceFern,2013-06-15T13:26:04.000Z,Sat Jun 15 13:26:04 +0000 2013,0,0,en,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Tweet,,0,0,,
343397024739254275,Its never ending :'( #fedup http://t.co/Qh1CHnJqPl,Shanice fernandes,ShaniceFern,2013-06-08T16:00:05.000Z,Sat Jun 08 16:00:05 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/BMP9xkzCYAEmmMw.jpg
343342369787219968,Business -.- :'( kill me now :'(,Shanice fernandes,ShaniceFern,2013-06-08T12:22:54.000Z,Sat Jun 08 12:22:54 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,
338695374434881536,Happpppy birthday to the best cousin ever! :D &lt;3 i love you :* @KaelynCarvalho http://t.co/8Wn5etNJmb,Shanice fernandes,ShaniceFern,2013-05-26T16:37:24.000Z,Sun May 26 16:37:24 +0000 2013,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,photo,https://pbs.twimg.com/media/BLNJpgjCUAAq9b0.jpg
332924132788424704,@Vishaka_Rocks hahahaha :P I'm finee :) sorry my twitter was acting gay -.-,Shanice fernandes,ShaniceFern,2013-05-10T18:24:33.000Z,Fri May 10 18:24:33 +0000 2013,0,0,en,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",Reply,,0,1,,
